STATE,CITY,COUNTY,SCH_BUS,AGE,SEX,DRINKING,DRUGS,VEHICLE_TYPE,TRAVEL_SPEED,WEATHER,CRIME_TYPE,CRIME_COUNT,ACC_COUNT,POPULATION
6,1970,37,0,5,2,0,0,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1970,37,0,5,2,0,0,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1970,37,0,5,2,0,0,4,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1970,37,0,6,1,0,0,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1970,37,0,6,1,0,0,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1970,37,0,6,1,0,0,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1970,37,0,6,1,0,0,4,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1970,37,0,6,1,0,0,4,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1970,37,0,6,1,1,0,1,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1970,37,0,6,1,1,0,4,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1970,37,0,6,2,0,0,1,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1970,37,0,6,2,0,0,4,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1970,37,0,6,2,0,0,4,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1970,37,0,6,2,0,0,4,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,1,1,0,0,1,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,1,1,0,0,1,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,1,1,0,0,2,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,1,1,0,0,4,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,1,2,0,0,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,1,2,0,0,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,0,0,1,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,0,0,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,0,0,1,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,0,0,1,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,0,0,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,0,0,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,0,0,3,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,0,0,3,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,0,0,4,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,0,0,5,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,0,1,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,0,1,1,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,0,1,3,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,1,0,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,1,0,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,1,0,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,1,1,1,1,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,1,1,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,1,1,3,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,1,1,1,5,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,2,0,0,1,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,2,0,0,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,2,0,0,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,2,0,0,2,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,2,0,0,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,2,0,0,3,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,2,0,0,3,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,2,2,0,0,4,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,1,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,1,1,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,1,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,1,2,5,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,1,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,1,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,1,3,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,1,3,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,2,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,2,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,2,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,2,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,3,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,3,1,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,3,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,3,2,5,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,3,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,3,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,3,3,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,4,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,4,1,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,4,1,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,4,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,4,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,4,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,0,4,3,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,1,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,1,1,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,1,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,1,2,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,1,3,1,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,1,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,1,3,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,1,4,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,0,1,5,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,1,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,1,1,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,1,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,1,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,1,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,1,3,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,1,3,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,2,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,2,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,2,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,2,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,3,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,3,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,3,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,3,3,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,3,3,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,4,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,4,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,0,5,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,1,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,1,1,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,1,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,1,2,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,1,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,1,3,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,1,3,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,1,4,1,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,1,1,1,4,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,1,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,1,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,1,2,5,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,1,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,1,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,1,3,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,2,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,2,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,3,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,3,2,5,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,3,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,3,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,4,1,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,4,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,4,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,4,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,5,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,5,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,0,5,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,1,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,1,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,0,1,4,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,1,0,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,1,0,1,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,1,0,2,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,1,0,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,1,0,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,1,0,3,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,1,0,4,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,3,2,1,0,4,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,1,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,1,1,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,1,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,1,2,5,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,1,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,1,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,2,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,2,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,2,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,2,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,3,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,3,1,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,3,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,3,2,5,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,3,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,3,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,4,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,4,1,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,4,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,4,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,4,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,0,5,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,1,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,1,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,0,1,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,1,0,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,1,0,1,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,1,0,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,1,0,3,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,1,0,3,3,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,1,0,5,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,1,0,5,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,1,1,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,1,1,1,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,2,0,0,1,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,2,0,0,1,1,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,2,0,0,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,2,0,0,1,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,2,0,0,1,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,2,0,0,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,2,0,0,2,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,2,0,0,3,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,2,0,0,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,2,0,0,4,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,2,1,0,1,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,2,1,0,1,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,2,1,0,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,2,1,0,2,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,2,1,0,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,4,2,1,0,4,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,1,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,1,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,1,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,1,3,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,2,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,2,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,2,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,2,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,3,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,3,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,3,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,3,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,4,1,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,4,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,4,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,4,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,4,3,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,0,5,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,1,1,3,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,1,3,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,1,3,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,1,3,3,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,1,4,1,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,0,1,4,2,2,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,1,0,1,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,1,0,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,1,0,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,1,0,2,2,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,1,0,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,1,0,4,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,1,0,5,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,1,1,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,1,1,1,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,1,1,3,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,1,1,1,3,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,2,0,0,1,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,2,0,0,1,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,2,0,0,1,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,2,0,0,1,3,10,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,2,0,0,2,1,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,2,0,0,2,2,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
6,1980,37,0,5,2,0,0,2,3,1,ANTI-BLACK OR AFRICAN AMERICAN,119,4002,9951690
